Name,GW24*,GW25,GW25*,GW26,GW27,GW28,GW29,GW30,GW31,GW32,GW33,GW34,GW35,GW36,GW37,GW38
Wilfried Zaha,,33.084234889262135,,43.86562177771793,37.51753181462085,55.93441803945077,,41.04089619155794,25.758449227024048,37.30630074977157,32.82749291359551,19.289513923548085,45.91338920974756,35.45403173307646,31.8524304402883,34.23435727115455
Edinson Cavani,,40.375760612843145,,25.001679912722782,18.722798431614926,32.92397600625242,,32.1122379522314,36.415287010386315,37.59488523452111,48.90798893418374,33.22857036025404,34.412411445791975,31.86303891702541,42.57687352189144,36.20520321961541
Jorge Luiz Frello Filho,,33.238758007422966,,30.962625117150893,36.56616682712273,44.89447819488818,,49.835833307882226,40.59470151802917,29.477028149237157,30.22215296750046,39.08290979838403,17.186359207420384,28.379528553484317,29.248279004239638,31.588443707339135
Che Adams,,21.199763183388512,41.470724639301466,33.777548967592885,37.78771655136042,27.229043898346102,,31.877964467217282,46.03524093340806,37.49885857144249,,27.01773967597633,28.17561959912446,36.10235947760698,41.470724639301466,27.917343827481385
Chris Wood,33.22335483884735,42.36413261496404,,28.415379097351508,24.124691640298348,31.08393775849868,,28.25539493809265,31.50579436132475,26.320514166318414,28.25144765407437,25.69105824548169,33.22335483884735,38.163616452000625,25.928737658454608,34.77431208656415
Heung-Min Son,,30.913577874390757,,35.299272850747,41.523430445697755,29.028797747137872,,37.91034289740263,31.670990606920164,37.402730606048955,,41.84329016129297,45.92157776781303,33.99444735882375,32.311126726402776,29.9174235423192
Anwar El Ghazi,,27.225100343857136,,41.789011707791985,30.93522539361693,34.49872239138039,,36.37944443967752,28.391866974667316,15.997534552366966,46.38856058266404,34.03679105065746,28.820860728300435,37.78666163903428,31.114729686953478,21.36247098594134
Andi Zeqiri,,34.4152521132483,,42.24967060794516,24.796016676276892,28.17905278226192,31.420670077343832,26.249399789809694,30.999953272513213,19.456464076298662,34.68035672129548,38.0605036567052,28.17511616325725,25.621644571514995,14.570199137183709,24.059510071518044
Aaron Connolly,,32.82129886074481,,40.29286379272469,23.647581345911625,26.87393106800131,29.96541183600317,25.033650562300046,29.56418066263723,18.55533180812344,33.07412506528474,36.29771942964524,26.870176774747026,24.43497002486731,13.895375770267352,22.945186276767352
Danny Welbeck,,32.50658746928902,,39.90651030672315,23.420833365537305,26.616246804006103,29.678084497299537,24.793612072808628,29.280700582428793,18.37741154003671,32.75698941612468,35.94967391697852,26.61252850929225,24.20067206337183,13.762138110721459,22.725173304976938
Bukayo Saka,,13.73465576955458,,23.374063065182387,27.578826385277697,26.713497646411824,24.15234446189287,24.37578854888886,32.69157525217057,31.233509440533037,29.222228403430343,29.618818761352678,39.82681888652337,18.340712715359608,32.441673346220746,23.556870297720874
Marcus Rashford,,33.78101596690437,,20.91804923329338,15.664724160325333,27.546363022753987,,26.867209596351284,30.467423356625705,31.45435278753169,40.91963916016746,27.801206685877073,28.79168597359391,26.658713299081455,35.62261174607758,30.291653444611658
Kortney Hause,,24.30097709695424,,37.300645492185986,27.6126146197666,30.79337273760597,,32.472095050624645,25.34242667160039,14.27931268773155,41.40617790355898,30.38105532501631,25.72534417236644,33.728169500308894,27.772839179679405,19.06802588813386
Anthony Martial,,32.22328763480113,,19.953464924314776,14.942383995570452,26.27613035216219,,25.628294412930064,29.06249318474168,30.003912796232672,39.03273080543702,26.51922252756529,27.464028302965342,25.429412408780195,33.9799627613714,28.89482846921266
Gabriel Fernando de Jesus,29.828260235982494,23.150142235853142,,24.65323335279462,25.257261554101397,31.881252682491247,,23.858811390259447,36.62194577536301,25.767762965335027,,33.11447237022538,18.721075758990366,30.2330753732771,24.045409812183273,29.828260235982494
Tomas Soucek,,25.875762114936045,,13.303936838509241,34.7527533373528,23.968125182392473,21.96855371318026,25.72648200099265,22.64105223283677,28.689972333035588,17.765547796200842,26.713954136605604,28.305819052379203,22.818126628884308,38.5778494805507,25.73007649754704
Tammy Abraham,,26.522310538595963,,24.706108401036364,29.177360705790296,35.8227973466138,,39.76566894124556,32.39186252513824,23.52070116923169,24.115261044651245,31.18555362968697,13.713567631656577,22.644969738832277,23.338174618218332,25.20546986893754
Olivier Giroud,,26.359165823460124,,24.55413555495507,28.9978841781388,35.602443239079406,,39.52106134108324,32.19261287165527,23.376020030442312,23.96692263394488,30.993724254344095,13.62921238359073,22.50567542162242,23.19461624141934,25.05042533781916
Ademola Lookman,25.99493541208515,30.814051886310484,,30.57850219997609,22.975852565113804,12.945855079148213,33.81736652601,23.79441797274201,25.03404155656571,21.377259687981454,,17.287379665361396,25.99493541208515,25.037539305543362,23.32301174431198,27.91776814312275
Raul Jimenez,,32.766555471870376,,27.050276011553695,23.055051191672735,22.26192116436045,,22.057854139436493,28.524940781173193,29.856563185347834,25.187191690773936,36.37303878398882,21.514019470390895,24.396904224698684,26.68807795322606,22.598293025073406
Ross Barkley,,21.27000607910476,,32.64827390305908,24.16859529882954,26.95262921782306,,28.42197070399364,22.181559499176128,12.498306815471821,36.24173843740531,26.591738631518112,22.516717115949916,29.521379632037963,24.308835641831813,16.68974152516555
Phil Foden,26.473509561672437,20.54647193588655,,21.88051209584241,22.416605928882152,28.29560427094171,,21.175437872445123,32.50311697634912,22.86969182409094,,29.390125135939684,16.615537553630332,26.832795598574794,21.341049781014778,26.473509561672437
Rodrigo Moreno,,21.300405878847737,21.303381965338524,20.245662663982717,19.369979718789995,14.709099312706101,25.0490152359456,26.21837191039354,11.015079886782308,19.549180021279252,19.844563066193523,18.892414383413396,21.424003307229597,22.117989770877628,21.303381965338524,31.94077806040947
Harvey Barnes,,23.265635739890765,,20.90219385014499,21.710528254208413,30.129272658749503,,12.65815994986358,22.25933030229534,36.705269663719406,29.898957582029432,24.48113124570964,27.297352893131972,22.804705549930546,16.903203039143058,24.619745241678615
Ivan Ricardo Neves Abreu Cavaleiro,23.274670826989006,27.58948630302089,,27.378585936240803,20.57152275800019,11.591123838722748,30.27851624369103,21.304428614886806,22.414330617161283,19.140216143392205,,15.478325481255547,23.274670826989006,22.4174623408913,20.88235313677654,24.996286909537698
David McGoldrick,,26.619486467050805,,20.7748339851548,22.639017246273617,19.921090091661373,,30.577763040651238,19.32938156774584,22.635854571281403,20.076891816789388,22.767201055012706,27.64917231771275,24.905325320653628,25.243328697628492,23.504697643337078
Mahmoud Ahmed Ibrahim Hassan,,19.86313323199018,,30.48880249113052,22.56999958840201,25.169887733693763,,26.542041817456262,20.714393309848887,11.671624941089654,33.844582670256585,24.832867717277864,21.027382425645804,27.568731980729734,22.700963942958104,15.585823449646863
Aleksandar Mitrovic,22.61119331345519,26.80300885257389,,26.598120499969845,19.985102315342182,11.260702408458712,29.41538417964644,20.697115650946927,21.775378321941094,18.59459712649114,,15.037093853091676,22.61119331345519,21.778420771442963,20.28707203317195,24.283732286978363
Jesse Lingard,,21.868564236169366,,11.243649406521005,29.370838059411778,20.25634966203174,18.566437808419582,21.742402086956012,19.134791196834303,24.24695744658887,15.014321952963877,22.576951335521503,23.922295291431702,19.284443322531935,32.603568378445075,21.745439929027956
Billy Sharp,,26.100480918672954,,20.369782816407792,22.19761971686667,19.53268454146021,,29.98158216786375,18.952512679129594,22.19451870519282,19.685448568626306,22.32330429978372,27.11009077462173,24.419741121214837,24.751154377518606,23.046421766943464
Ashley Barnes,22.682239440162267,28.92282866400436,,19.399739598707846,16.47040266883273,21.221617214796268,,19.290515258645133,21.509627035632484,17.96953400415025,19.28782037001407,17.539792035504984,22.682239440162267,26.05505345458443,17.702060457258266,23.74110853465339
Jack Grealish,,18.933521161213008,,29.061899771994085,21.51370379610358,23.991914894058148,,25.299850962247078,19.744941520206332,11.125382648693083,32.26062649309037,23.670667710240945,20.043282470647437,26.278491124668214,21.63853890390817,14.856393231233033
Jarrod Bowen,,20.79903351712909,,10.693753752443092,27.934391971353428,19.265667878573282,17.65840491861456,20.67904160811562,18.19896172186642,23.061106123551497,14.280013180753938,21.472775371574116,22.75232229238947,18.341294777876865,31.009018432024575,20.681930877771908
Raphael Dias Belloli,,19.411471671054368,19.414183836209112,18.450263788348206,17.65223699110703,13.404686569792513,22.827651848795227,23.893309193003187,10.038255251699562,17.815545691185317,18.084733970557828,17.217022468366586,19.52410839700672,20.15655167793859,19.414183836209112,29.10824854688702
Christian Pulisic,,21.4864235970592,,20.01507032228694,23.637349794863994,29.02099336710726,,32.21521768432073,26.241502538024044,19.054740645107884,19.53640928851242,25.264239871604087,11.109722990834552,18.3452875058937,18.906871069903413,20.419616223812383
Riyad Mahrez,23.697048396612562,18.391620450250066,,19.585750535641797,20.06562047797315,25.328047354577617,,18.95462235234875,29.09428892436754,20.471188102529045,,26.30777820018148,14.87295051027747,24.018653606713936,19.10286538764741,23.697048396612562
Richarlison de Andrade,11.371227422172346,20.1812582590258,,21.99217832999605,15.18468455783117,22.833124624700393,,26.859183933349257,19.503257599202865,22.11669968841642,18.777105111149467,20.90026008263311,19.99626392265493,27.066083287324258,21.989106018522815,11.371227422172346
Jack Harrison,,18.51034567327605,18.512931933369465,17.593759312680834,16.832778789215496,12.782409610847557,21.76793876275159,22.784125796111294,9.572255922389058,16.988506316789312,17.245198245501225,16.417767944367075,18.617753538491808,19.220837320451853,18.512931933369465,27.756975446120205
Pedro Lomba Neto,,25.794750321874844,,21.294735006700378,18.149582114536948,17.525207939934873,,17.36456066160376,22.45563242154936,23.503922879427595,19.828062840797237,28.633875009728193,16.936438776273047,19.205926410026578,21.00960254931865,17.790009291112717
Pablo Fornals,,19.350902595182063,,9.949202066046396,25.989462329974145,17.9242974074912,16.428939993052154,19.23926511252609,16.93186057531263,21.455478590699364,13.285768489728737,19.977735230887276,21.168193807256777,17.06428370452507,28.85001818743829,19.24195321703075
Ruben Diogo da Silva Neves,,25.35303451663313,,20.930078597798577,17.838784096394292,17.22510186251136,,17.067205548660326,22.071096512749154,23.101435780639086,19.488522095691494,28.143541317822415,16.646414930388243,18.87703928595065,20.649828820475435,17.485368688617047
Fabio Silva,,24.53319881097793,,20.25326708060573,17.26193511454546,16.668097393039666,,16.515306938836382,21.3573881409863,22.354409546266897,18.858325885686885,27.23346958495762,16.10812333763509,18.266616466010692,19.982079680955792,16.919948025931916
Owen Otasowie,,23.88145373798617,,19.715221995923812,16.80335728097839,16.22529535830462,,16.07656391110219,20.790011151132376,21.76054584371132,18.35733858779854,26.509989546369063,15.680197484943205,17.78134842682514,19.451238917770677,16.470455367182364
Christian Benteke,,16.788105767008197,,22.25896111561342,19.037716735150322,28.383093313338936,,20.8255958870701,13.070744161526378,18.93053065483633,16.657825847984867,9.788178600068115,23.29807041798106,17.990624132430323,16.163044814477125,17.37171836245861
Gareth Bale,,16.728014849052613,,19.101210568616292,22.469238724213014,15.708118993451754,,20.514117825416072,17.137867486883625,20.239437683834655,,22.642321830084207,24.849172681117224,18.39514088321775,17.484259177797888,16.188973896674028
Nicolas Pepe,,8.403889221747987,,14.301999260685829,16.874787813863833,16.34531499824775,14.778210004591084,14.914929802005405,20.003149806832713,19.110996136248414,17.880344031586194,18.12300766220886,24.369025303050407,11.22221921640381,19.850241137759152,14.413854392475388
Bertrand Traore,,14.732413177064188,,22.613433154132547,16.74008604075558,18.668413557025854,,19.686135215964736,15.363789659398629,8.656801475958869,25.102403023733235,18.41844704505666,15.595932540382677,20.447627550205944,16.837221822923144,11.559948175505799
Oliver McBurnie,,19.011534968062133,,14.837306619469665,16.168699142744103,14.227566010648745,,21.83852089002621,13.804970056093246,16.166440372415025,14.338839004176327,16.260247526489184,19.746932646759248,17.787287662767145,18.028688376061694,16.7869647565571
Leandro Trossard,,18.528791400941802,,22.746755737168115,13.349901347726734,15.171290599892657,16.916541527144656,14.132386754129845,16.69003224893494,10.475145237447727,18.671520792136462,20.491354546794028,15.169171167725708,13.794410282176074,7.844434194312751,12.953374331156098
Daniel James,,19.393494827661016,,12.008936617183952,8.993031686129154,15.814214981752873,,15.424316747933233,17.491179597965928,18.05777033734136,23.491739004532505,15.960519322258255,16.52914801483698,15.304620174371019,20.45074480063484,17.390271061560675
Ferran Torres,18.018040161029354,13.984060392364503,,14.892016669280293,15.2568855655363,19.258169490022592,,14.412138637088013,22.121829584936084,15.56525872766842,,20.003107400754676,11.308641275572903,18.262572538843596,14.52485516274553,18.018040161029354
Leander Dendoncker,,20.47052280139347,,16.899343977546526,14.403373937537987,13.907875217127653,,13.780386726910713,17.82062356754868,18.6525391105451,15.735403809890455,22.72363112512145,13.440632369683772,15.24168094641043,16.67306497125972,14.118019608117516
Nathan Redmond,,10.16417316770107,19.883034681924862,16.19456094472472,18.117225712265753,13.054896650476985,,15.283809931070593,22.071480545152518,17.97873347990635,,12.953587372224495,13.508729990775242,17.30918549979476,19.883034681924862,13.38490032129767
Bobby Decordova-Reid,15.602346628471105,18.494814891303687,,18.353436280579835,13.790271455681133,7.77019504549027,20.29742587302472,14.281580282782642,15.025611246393085,12.830784548272687,,10.37600923261212,15.602346628471105,15.027710620409737,13.998638884306759,16.756444621123585
James Rodriguez,8.185252710235806,14.526901338598167,,15.830440338269142,10.93026072002692,16.435771467648355,,19.333815068766715,14.038861962344347,15.920073475366125,13.516161870242234,15.044454229491096,14.393738458555385,19.482745648993067,15.82822882275904,8.185252710235806
Bernardo Mota Veiga de Carvalho e Silva,16.720035126749778,12.976659996609042,,13.819207837989682,14.157791874185454,17.870826542307096,,13.373899830953244,20.52819088105379,14.443950083231282,,18.562099728700996,10.493975908231594,16.94695158992455,13.478496349304615,16.720035126749778
Divock Origi,,15.147792130766186,,16.946181499596,16.19037063114527,13.767466007106364,,11.756419570302288,13.085735272045564,18.5978537682259,15.353370850497516,12.826485513640232,13.769389593437497,20.644844924006886,14.29590938539227,16.816640998024738
Daniel Castelo Podence,,18.679033243263667,,15.420388184929566,13.142854396279285,12.690719530925032,,12.574388269139494,16.26104146256931,17.020151439094196,14.358310909436748,20.73495949819664,12.26436770958868,13.907796485873762,15.213912115818317,12.882473014862326
Sebastien Haller,,14.101436857862346,,7.250206755492526,18.93910427243687,13.061837651759665,11.972137155572028,14.02008411966832,12.3386266668691,15.635088601877069,9.68163756416884,14.558223862466733,15.425737734959421,12.435126372034,21.0236555022313,14.022043001728388
Oliver Burke,,16.874050885998802,,13.169134808351458,14.350837665312365,12.627947888000817,,19.383196222309667,12.252864779068998,14.348832850575592,12.726710358163066,14.432093181420905,17.52676713813872,15.787446813192561,16.001706625821665,14.899591116628622
Sergio Aguero,16.19670066395787,12.570492585076888,,13.38666881188837,13.714655221144415,17.31147248968294,,12.955298875249076,19.885661743681432,13.991856723372988,,17.98110893435343,10.165516117157388,16.416514677618988,13.056621539070457,16.19670066395787
Matheus Pereira,,15.678165264444965,,13.391741203241338,16.83787152472966,18.4426236661291,,10.42643080608449,15.100736848334337,13.28781792662199,14.350980736597444,15.09862727253983,12.893134950176291,13.857284424715616,13.730259682097987,20.396059955455954
Youri Tielemans,,14.34542162286945,,12.888140559561885,13.386553668414898,18.577490179607864,,7.80492927339907,13.724941015974142,22.632202059467414,18.435479580001164,15.09488730292297,16.831349068567164,14.061215423322043,10.422391938240407,15.180355683724459
Matej Vydra,14.870914695471942,18.962365640695424,,12.718844338444637,10.798314413990363,13.913302526134364,,12.647234749452032,14.10212733280358,11.78117390031348,12.645467928364898,11.499426757415751,14.870914695471942,17.082196770351825,11.60581307187239,15.565129745065672
Stuart Dallas,,13.03139773511182,13.033218478198883,12.386115273383437,11.850380282530871,8.998895352481528,15.324763399773353,16.04016535059116,6.738927319278658,11.96001342423118,12.140726128222832,11.558210083277785,13.107013535929985,13.531588245070242,13.033218478198883,19.541082232966623
Theo Walcott,,9.235820975499548,18.067003163174302,14.715418873183566,16.462475647593656,11.862518114173888,,13.887851969650892,20.055565722455725,16.33663270459527,,11.770461992966666,12.274900254319547,15.728238379076652,18.067003163174302,12.162380658295307
Ayoze Perez,,13.866743511254915,,12.458089010889468,12.939871068245928,17.957596379934827,,7.5444943482993665,13.266967104836267,21.877010610354922,17.82032439083649,14.591201016165224,16.269720515578335,13.592020705816442,10.074617503813881,14.673817487542204
Pascal Groß,,15.622639026897717,,19.179035816482305,11.25603312635001,12.791746179529131,14.263262840158742,11.9157894365986,14.072280459649365,8.832168772252164,15.742981995249648,17.277383523270196,12.789959170167876,11.630822958933479,6.6140721829148665,10.921699477152531
Mason Greenwood,,16.12608347999739,,9.985673862066987,7.4778878689742125,13.149839842308067,,12.82563156921687,14.544269863011824,15.01540153078785,19.533856462893716,13.271494862686895,13.74432112980031,12.726101445601357,17.00520823161686,14.460362372568454
Jimmy Dunne,13.818647390867888,17.62058688731943,,11.818857732121835,10.034224683441604,12.928795947546156,,11.752315244295241,13.104259493363227,10.947536941254784,11.750673443632278,10.685726252348493,13.818647390867888,15.873458940813508,10.784584661316298,14.463739719095058
Craig Dawson,,12.952385680628115,,6.659425922903445,17.39585727715838,11.997497891075728,10.996591299409884,12.877661944892159,11.333217527366074,14.36106829137718,8.892732351686133,13.371951538857383,14.168776314451485,11.421853984201025,19.310549501183132,12.879461208059494
Gabriel Teodoro Martinelli Silva,,6.486696024045591,,11.039260429577304,13.025114459568732,12.616431156246621,11.406832426017246,11.512362109107395,15.439798038339864,14.751172865504335,13.801271468227784,13.988575842001183,18.80967911072541,8.66207571889833,15.32177267775387,11.125597864484318
Ruben Loftus-Cheek,13.247679134581293,15.703623254105105,,15.58358115300573,11.70907785693394,6.597536462106876,17.234188652949403,12.126239573207517,12.75798322733952,10.894394336188167,,8.810087628758708,13.247679134581293,12.75976576903138,11.885998989521326,14.227603517790731
Bernardo Fernandes da Silva Junior,,14.997492171609883,,18.411578160481692,10.805617950025557,12.27987876173853,13.692512028127743,11.438973817820212,13.509171892592807,8.478745607072545,15.113019562510932,16.586021330328393,12.278163260352377,11.165410400615496,6.349407140172914,10.484662810633807
Kelechi Iheanacho,,13.007861240188403,,11.686456379613288,12.138397684002367,16.8453337099593,,7.077201329238584,12.445233954012647,20.52198615620553,16.71656411204278,13.687447091807979,15.26200197699748,12.750154293365705,9.450613003061488,13.764946440876741
Conor Hourihane,,11.41234916649314,,17.51731993302271,12.967577319353374,14.461341216587371,,15.249711376079983,11.901440042869762,6.705923864697305,19.44538106431012,14.267706604237237,12.081267718245451,15.839595484102288,13.04282279674621,8.954823852674973
Kyle Bartley,,14.0157199559001,,11.971738482191842,15.052455945162547,16.48704706173232,,9.320856863848306,13.499519569038569,11.878834783485495,12.829264375265367,13.4976336836009,11.52600229473957,12.387917499920933,12.274361915452356,18.233349356745606
Gylfi Sigurdsson,6.829634070930324,12.120996606868985,,13.208647126663731,9.12002153877259,13.713725009015869,,16.131802741971946,11.713784945847141,13.283435474522118,11.277652979703342,12.552833836858309,12.00988779023024,16.256067856431436,13.20680187616129,6.829634070930324
James Maddison,,12.393806570375208,,11.134780513691629,11.565387283270004,16.050125670900275,,6.743111931667168,11.857738908880345,19.5532164868208,15.927434825783351,13.041311601172625,14.541537373968108,12.148265048076789,9.004483317329758,13.115152482771261
Mason Mount,,12.573111975809779,,11.712126926524146,13.831759596459122,16.982081620312716,,18.851231217720645,15.355619716499989,11.150175212674563,11.43203104416764,14.783759402978182,6.501025661762964,10.735027772215902,11.063647051370152,11.948853196778376
Giovani Lo Celso,,11.885507450843164,,13.571698888482922,15.964733812185269,11.160856026259177,,14.575590855316944,12.17671394633262,14.380426462002845,,16.087711975644016,17.65571286932675,13.070025702372964,12.422830479610617,11.502510704748806
Georginio Wijnaldum,,12.46701880393799,,13.947139067304017,13.325087468770537,11.330975241240683,,9.675832793629029,10.769893479631142,15.30650741968121,12.63621532726329,10.55652432424175,11.332558401793337,16.99123328667959,11.765897603327101,13.840523934549433
James Tarkowski,12.483721494696018,15.918381376440419,,10.677117965304493,9.064886223674169,11.679832570124214,,10.61700369636813,11.838345771633335,9.889969572408177,10.615520498943196,9.653450640258527,12.483721494696018,14.340031623179204,9.742759008151205,13.066495823916908
Mateusz Klich,,10.98399435688077,10.985529037365561,10.440094227186979,9.988530224927041,7.585050949944743,12.917042217973487,13.520045146010268,5.680153514687523,10.08093856317603,10.23325893288685,9.742263793261177,11.047729924343335,11.405598382053398,10.985529037365561,16.47092210192652
Lewis Dunk,,13.195430849635837,,16.199288765704527,9.507241798536004,10.804359101394935,12.047253871349874,10.064495202042757,11.885943430061982,7.4599606433913355,13.297076756860205,14.593086299403625,10.802849730384473,9.823802483992988,5.586478185528678,9.224851829651998
Rhian Brewster,,13.369577230805117,,10.43411366201514,11.370395513761299,10.005322710938117,,15.357612740699038,9.708138435110468,11.368807067356945,10.083573777102373,11.434775543511208,13.88673463430845,12.50864364889062,12.67840508506002,11.805181546920123
Alireza Jahanbakhsh,,13.04708925697442,,16.01717813037403,9.400362424434253,10.682897676220552,11.911819958896626,9.951351246031239,11.75232295197448,7.3760965804712,13.147592472009576,14.429032416800862,10.681405273394166,9.713364369233975,5.523675607814252,9.12114705274326
Takumi Minamino,,7.389687737982382,14.455619277503025,11.773977721623979,13.171818158079496,9.491338656568459,,11.111831820829853,16.04669130017592,13.071129756338742,,9.417683483747785,9.821290401246197,12.584346383310029,14.455619277503025,9.731262164316442
Willian Jose Da Silva,,14.507858574276682,,11.976894523065619,10.207951897740456,9.856782295029635,,9.766428716674051,12.629823328489632,13.21941809168313,11.151987435684116,16.10468036677853,9.525638180327459,10.802076417399448,11.816526180088402,10.00571572160782
Helder Wander Sousa de Azevedo e Costa,,10.151648106161067,10.153066491470708,9.64896369626897,9.231618357277519,7.010270181257486,11.938213268213216,12.495521778534822,5.24972225918521,9.317024166994743,9.45780198811006,9.004013528523602,10.210553913256746,10.541303778281153,10.153066491470708,15.222786877890583
Yan Valery,,7.23557842296588,14.154152468080902,11.528435595077447,12.897124565354321,9.293400157565959,,10.880098512034559,15.712043248426635,12.798535984495391,,9.221281037232655,9.616470875715413,12.321904305941302,14.154152468080902,9.528320145713872
Jeffrey Schlupp,,10.278918904542094,,13.628580816805288,11.656296973826331,17.37822708987222,,12.75096870563184,8.002875435915824,11.590669734962466,10.199151911105421,5.993046234614265,14.264800316505028,11.015189507726369,9.896210400638754,10.63624966142195
Alexis Mac Allister,,12.397790521987744,,15.220070569195299,8.932545939823427,10.151254808562985,11.319018800081361,9.456114366126998,11.167459288089233,7.009019289551362,12.49329211489101,13.71096018545605,10.149836676345789,9.22997109482705,5.248785514400248,8.667225942346333
