Name,GW24,GW24*,GW25,GW25*,GW26,GW27,GW28,GW29,GW30,GW31,GW32,GW33,GW34,GW35,GW36,GW37,GW38
Mahmoud Ahmed Ibrahim Hassan,22.24356763359347,,21.152769630156502,,31.9125561491524,24.424729356402267,26.28311163439641,29.407004264636427,29.182097889874274,21.65508696514764,12.682094832479967,37.37340684001882,25.117283985195975,22.011877058722206,28.159409276211335,24.124163326830452,16.910554461936606
Ademola Lookman,26.252969465016108,26.30567549810233,30.736650725139096,,29.432645357554946,22.634228175043408,13.255519529331682,33.35549188471594,23.214168315615765,25.52910077231458,21.785729330302505,,17.675170220927438,26.30567549810233,24.958586280501617,23.00715063901499,27.47151035876759
Billy Sharp,21.787079562002308,,29.103120597712792,,21.596480481937185,23.814270020389802,21.095522599000287,22.14983117848855,31.826189251195903,20.786884122049027,24.35862722098948,22.18336850924191,24.058874631603523,28.083199748647736,25.049307546932777,26.21198004562935,25.099597082145735
Richarlison de Andrade,28.56395475539489,12.413459250449584,21.196383023279747,,23.373085683761015,16.55235049797441,24.634600713210002,36.581753171477104,27.56292901009843,21.772398334151,23.613158737927545,20.401785285338367,21.7394823176352,21.38345105542156,28.78409710215657,23.907358096112723,12.413459250449584
Ivan Ricardo Neves Abreu Cavaleiro,24.900509944261426,24.950500750167592,29.15320790870949,,27.916380255130395,21.468193322069396,12.572642355612956,31.63713569536927,22.01825701130812,24.213932389483364,20.66340611697552,,16.76460837846204,24.950500750167592,23.672808773137238,21.821904148379428,26.056275949428237
Danny Welbeck,21.190111433056057,,26.866395832784153,,35.657308430538286,20.18148450022957,22.782432577591344,25.076253339003063,21.00114374848767,23.963957736883206,16.134061814643637,28.056704211388606,30.44720708198154,23.30320357792728,20.843077312844343,12.099763046029182,19.88621887646818
Jack Grealish,20.355993996750726,,19.35776035116878,,29.204478889979722,22.35206385689238,24.052745110801705,26.911546391025414,26.70572541437709,19.81745138742597,11.605901109420197,34.201925599587014,22.985848782870516,20.14396452248328,25.769821443252066,22.077003650976902,15.475536603626063
Riyad Mahrez,22.59712829656905,23.52738542619558,19.523934289712408,,20.46336080173132,20.618547603308826,27.334900740251506,22.878668801821345,19.813820802183102,29.892523765656588,20.804072698818967,,26.37694727685908,15.840133544341484,24.61941736959442,20.835572400170857,23.52738542619558
Harvey Barnes,20.548522796126576,,21.0750224455416,,19.778211667387943,21.10693239522451,27.904320978724513,23.88165253349654,12.034046096756322,20.729873157585455,35.4636443463391,26.72047747344347,22.658695281222943,24.940057707537914,20.88708109344714,16.046433543097766,22.891430584263027
Rodrigo Moreno,18.456398287772302,,21.627701539793755,21.14437401239259,19.666540874371528,19.344458532732755,14.974021592559621,25.840274185138906,26.039425130755333,11.229789199868504,19.175228141380668,19.491159980116194,19.696318224851687,21.361555197464842,22.2855988367835,21.14437401239259,33.09354535178666
Christian Pulisic,23.712496419870764,,21.543423717602273,,19.859009207513587,22.6606923434587,28.791354081735964,19.537114907697873,33.71810720967064,25.405283093421346,20.068039325544316,19.709539119672982,26.327947823056654,11.441724727832018,18.80471885246017,19.08392663329172,20.03769999848712
Ashley Barnes,22.100733385193706,22.90338404327168,29.332280807659078,,18.933696250423647,16.358726498480404,19.713140686724604,16.60161679419325,18.741198908752892,20.628133107031957,17.275881798893113,19.16959358829233,17.14585378274075,22.90338404327168,25.04636685288213,16.99585736176008,23.079900381966606
Aleksandar Mitrovic,22.96748332357959,23.01359334315558,26.890044339290498,,25.749231618133095,19.801617445414788,11.596628112526629,29.181144808509284,20.30897968971327,22.334204785308394,19.059305872141824,,15.463171807347106,23.01359334315558,21.835088596031756,20.127869699799543,24.033527212200692
Raphael Dias Belloli,17.61416648836872,,20.64075177306206,20.17948021816199,18.76908591862104,18.461701352026182,14.290703159918028,24.66108958559273,24.851152557669348,10.717333550762019,18.30019355176689,18.6017082850153,18.797504421557637,20.386750645054452,21.268626851435428,20.17948021816199,31.583367915447667
Jarrod Bowen,25.82080216403746,,21.18220689973835,,11.135505634921756,28.020800468510043,19.32751522996414,18.301441235981105,21.44611871873778,18.573176476141256,23.077870144806855,14.848302034319593,22.098492412263113,22.054215888274197,19.53095099795963,32.81569708794481,20.966849134144734
Jack Harrison,16.608833323133805,,19.462675460081638,19.027731099978254,17.69783542444674,17.407994912490132,13.475057534524398,23.253551439090185,23.432766517260614,10.105638931627999,17.25570521222734,17.540010913112976,17.72463193388581,19.223171512974513,20.054714403924883,19.027731099978254,29.780738920417853
Fabio Silva,19.089701973521592,,25.51211803838787,,21.011724767483294,17.755474998777306,17.311904825307288,10.138551698211465,17.464690513541917,23.3292852661079,23.509084024743856,20.120030030036226,29.877730957774663,17.782358781002035,19.2857789108126,20.079717551896845,17.59713647330373
David McGoldrick,17.77893679199356,,23.74905457539664,,17.62340199498479,19.43318746484929,17.21460473003518,18.074953430770165,25.97116357044388,16.962746101728538,19.87739992729457,18.102320939202826,19.632792460526797,22.916767335761776,20.441016626057422,21.3897936663803,20.48205445608441
Pedro Lomba Neto,19.035064593988256,,25.43909881169192,,20.951586291651484,17.7046563622345,17.262355748234356,10.10953375451481,17.414704142599916,23.262513610107515,23.44179775971349,20.062443708442625,29.792216740308135,17.73146319933904,19.23058033184014,20.022246610217035,17.546771023621726
Jesse Lingard,23.854838587639797,,19.56942016414248,,10.287662165770449,25.887331773284057,17.855942397989843,16.907992394347787,19.813238067382137,17.159038053247656,21.32074998109963,13.717770891817738,20.415940843965274,20.37503547912543,18.043888821096868,30.31715096226122,19.370459469420695
Pablo Fornals,23.816936278608246,,19.53832684075215,,10.271316377087507,25.84620009070031,17.827571573164022,16.881127741691294,19.781757348307615,17.131774520921123,21.28687401704315,13.695975095981371,20.383502506719985,20.34266213531003,18.015219373273293,30.268980859558315,19.33968226930694
Bertrand Traore,16.15883080745668,,15.366421034303665,,23.182863645884847,17.74333486827735,19.093355930561053,21.36270648188511,21.199323335927378,15.73132926132368,9.212902716768829,27.149896445300847,18.246440901263597,15.990519282044138,20.456391601724174,17.52498879635564,12.284665522720855
Ferran Torres,18.030871428283067,18.77314922922321,15.578685235216422,,16.328279539068973,16.452107364883254,21.811270630666282,18.255520356475802,15.80999367257862,23.852068528870774,16.600142951527737,,21.046893161723478,12.639279097610814,19.644511612468705,16.62527743134531,18.77314922922321
Daniel James,27.2309853479142,,19.150382272548566,,12.321356272102403,9.240418997454888,15.91756523118307,20.517488937758394,16.20709257008739,17.57733087849473,18.337679113645706,23.252104166793174,15.778314200254112,16.182590311837167,15.412316097707565,21.26263959457018,17.796329087097615
Owen Otasowie,16.937115368922953,,22.635329096342268,,18.642407669880946,15.75333805113572,15.359785589567933,8.99531171437767,15.495342909003279,20.69863618482105,20.85816053582613,17.85126191690111,26.50866822831376,15.777190373279081,17.111082344032845,17.815495140971294,15.612854041641446
Christian Benteke,18.854038521185206,,16.663458103891543,,21.861361162099858,18.072280108563405,27.997765886161403,16.489890344841815,18.81626258275024,12.66830575165849,17.88854071437354,15.846302010521457,9.500614262590267,22.0298466323662,16.638265901648133,15.614462363274757,16.222606028130663
James Rodriguez,20.121425048707117,8.74446455478739,14.93145595415347,,16.464799631920044,11.660040872387158,17.353453893217008,25.769436021500386,19.416268333599074,15.337220807229867,16.63391528859268,14.371714175930693,15.31403364127556,15.063233063450275,20.276500834547836,16.841159361963953,8.74446455478739
Oliver McBurnie,15.147333355531202,,20.23376598617736,,15.014820514845608,16.556725080611287,14.666532621173042,15.399534190642578,22.12696275570875,14.451953614224463,16.93518608354202,15.422850814026182,16.72678493538945,19.524672275242885,17.41537734136513,18.223718260621723,17.45034083208896
Nicolas Pepe,21.7895952886155,,8.659215906116629,,14.442913545384204,17.184277326155826,16.47175340988964,14.916383561662444,14.785891130280785,20.078827862682402,19.925263890526974,17.149846920086972,17.94586315061478,25.518213138260744,11.54636864905215,19.226981656604995,15.187700234530466
Leander Dendoncker,16.002735740454895,,21.386592819201503,,17.61395119586443,14.88426454984989,14.512423424292551,8.499062156258905,14.640502374772428,19.55674256439645,19.70746634336922,16.866451037699974,25.04624921357395,14.906800997157605,16.167105378944694,16.832657428161063,14.751530702867813
Ruben Diogo da Silva Neves,16.000476300622555,,21.38357322802175,,17.611464267155345,14.882163027913611,14.510374402920176,8.497862166464357,14.638435269824402,19.553981331326213,19.704683829480786,16.864069649172233,25.042712912403843,14.904696293281216,16.16482273162368,16.830280810981712,14.74944792173597
Nathan Redmond,14.578412193820103,,10.093419246323595,19.047678723974222,14.991777955133903,17.55218751043895,13.276540054624649,14.39901305262105,15.021875774962535,22.307102037890708,16.807534264672782,,12.625474379248727,12.925293020214857,17.417947421697047,19.047678723974222,13.03936479970159
Youri Tielemans,14.149694772161107,,14.512241968900558,,13.619259204631883,14.534215132260666,19.214890948160573,16.44488498547847,8.286633585909948,14.274572471980381,24.420234388029346,18.39969734889661,15.602757694346181,17.17370185988584,14.382825718711267,11.049560061777322,15.763019019863183
Ayoze Perez,14.148126674043475,,14.510633692560999,,13.617749890468843,14.532604420810198,19.212761514641937,16.44306252968662,8.285715244225779,14.27299053466062,24.417528087703257,18.39765825680011,15.601028564823295,17.171798635117188,14.381231784545273,11.048335526929574,15.761272129852392
Bobby Decordova-Reid,16.316885077567342,16.349643211305636,19.103606478487702,,18.293134133568586,14.067745762770363,8.238640931334427,20.731282551252,14.428193240462258,15.866982361388928,13.540382252271666,,10.985565713076054,16.349643211305636,15.51239316299734,14.299526514108843,17.07423908859281
Bernardo Mota Veiga de Carvalho e Silva,15.35773818715742,15.989970976033957,13.269096288230305,,13.907560885515062,14.013030847779762,18.577681350973133,15.549082207158458,13.466112524279602,20.315924560026406,14.139119694406556,,17.926625239188553,10.765466329654913,16.73215115302921,14.160527908759592,15.989970976033957
Mason Greenwood,23.28169996593067,,16.37301950722485,,10.534401022781896,7.900289317834362,13.60905502190797,17.54185591891486,13.856592470523323,15.028106346006629,15.678181958557529,19.879872353914305,13.489999443102672,13.835643752811457,13.17708171711075,18.178938044282646,15.215343440831742
Sergio Aguero,15.058003358710295,15.67789694866293,13.010125191631788,,13.636128964659447,13.739540484420406,18.21510334210099,15.245612944232086,13.203296289354471,19.919421501533304,13.863168472660881,,17.5767538014011,10.555358228829837,16.40559209893631,13.884158865888287,15.67789694866293
Matheus Pereira,13.941098586015825,,15.939827632062062,,14.087838509063463,16.64626099195787,17.8346035549964,15.907890604532593,10.71020459859562,15.123563859055597,13.39698772597142,14.06654018822993,15.469265023876405,13.20098282170446,13.715127586097584,13.836170026465233,20.211638027062715
Oliver Burke,12.925828410473688,,17.26628582710264,,12.812749877065631,14.128519021020946,12.51554181770692,13.141041520472184,18.8818267289796,12.332432925916777,14.45147500733996,13.160938532434228,14.273637930784025,16.66118766101929,14.861241509281012,15.551031307540114,14.891077261298866
Divock Origi,11.927535055216937,,14.163028788351033,,16.581898274697462,16.455079011025582,13.772513987829916,9.53545255181847,11.753029008450437,12.523647452141306,17.99471836671148,14.820410795402958,12.41196495019419,13.464731160348784,21.07395995944153,14.191462793308633,15.878409643216386
Daniel Castelo Podence,13.771872662909283,,18.40519257310192,,15.158476456429197,12.809322067562963,12.489317493653592,7.314249492619666,12.599541584422575,16.830432787644707,16.960144902182595,14.515181637298928,21.554674178668094,12.82871681903734,13.9133283344672,14.486099029491225,12.695091996633646
Leandro Trossard,13.16722260171769,,16.69438197876954,,22.15692536428014,12.540476707125725,14.156667467534243,15.582013845224045,13.049800870590705,14.890849769079706,10.025467966717889,17.434022043206618,18.919445257076088,14.48026688359232,12.951580719623072,7.518614234683455,12.357003004923465
Theo Walcott,13.479984605230094,,9.332918718833568,17.612508999669032,13.862204837773755,16.22969732802087,12.276203551366633,13.314102503022841,13.890034902018536,20.626347235917248,15.541150855626727,,11.674193183956284,11.951421637292079,16.10557171642562,17.612508999669032,12.05689854457998
Gareth Bale,8.155380323768616,,14.04847532611333,,16.184411926363953,18.10826171651119,13.403541666258306,15.355623218741293,16.901684958355958,14.155013933042238,16.151984849912957,,18.91054333914787,20.521769939254217,15.70662889985856,14.282380339367267,13.602554113787114
Matej Vydra,14.551644035123102,15.080128156321218,19.31306539072966,,12.466392101263525,10.770971294251291,12.979596698799975,10.93089599273062,12.339647312080334,13.582049285467004,11.37484797218422,12.621712471391964,11.289234460059323,15.080128156321218,16.491118573486776,11.190473279305227,15.19635067628486
Sebastien Haller,17.294560088158264,,14.187667280823293,,7.4584697288531485,18.76810078719742,12.945410114522259,12.258154225603692,14.364433238079945,12.440160245756125,15.457366869955807,9.945270100760851,14.80138775138014,14.771731701201823,13.081669712164773,21.97968295162832,14.043422427629004
Stuart Dallas,11.773923196874975,,13.796998357104798,13.488668362388172,12.545911623312788,12.340445058580224,9.552404398205276,16.484332365301302,16.61137708452078,7.163839525718574,12.23248761210072,12.434030575506748,12.564907541806381,13.62721514453803,14.21669195741688,13.488668362388172,21.11142462407625
Kyle Bartley,13.069512791757589,,14.943282973740368,,13.207078657854854,15.605550712306096,16.719599094705536,14.913342622393467,10.040611587389252,14.178051327401002,12.559419286456809,13.187111890181606,14.502139545260901,12.375668444458327,12.857669309281956,12.971144277769547,18.948023364675347
Craig Dawson,16.769454089792166,,13.756894300533158,,7.232011977208201,18.198254416369817,12.552355161531622,11.885966076269463,13.928293202253894,12.062445939501247,14.988042641933564,9.643306884659372,14.351980686223627,14.323225067727705,12.68447757778922,21.312324932618182,13.617029081007471
Jimmy Dunne,13.957851150594571,14.464770003291319,18.524978437821144,,11.957689791915813,10.331452151359244,12.449952615616336,10.484850979099281,11.836116937517888,13.027821584214834,10.910687099902434,12.106672175052406,10.828567123916585,14.464770003291319,15.81818369113141,10.733835981710564,14.576249959101396
Gylfi Sigurdsson,15.927792395884724,6.921975740022221,11.819497378061431,,13.033267263240493,9.229898473559976,13.736711504957649,20.39866590541831,15.369601823516364,12.14069422797156,13.167136463053879,11.376414901683416,12.122339644999672,11.923809991821566,16.05054786258356,13.331187496613614,6.921975740022221
Kelechi Iheanacho,12.294517380322882,,12.60953073455227,,11.833627629049932,12.628622979521612,16.695611780118135,14.2887834350434,7.200166666971634,12.403022268630682,21.218478627954877,15.987298842216646,13.55706810238193,14.922044567085859,12.49708234871296,9.600843722206625,13.696317441939339
Ruben Loftus-Cheek,14.213402183655411,14.241937319338168,16.640874820545854,,15.93488410342651,12.254209513221609,7.176560749623158,18.058719864923706,12.56819008869079,13.821498446014076,11.794830799939659,,9.56936712814087,14.241937319338168,13.512620932765634,12.45611036755396,14.873122289725709
Conor Hourihane,11.724227808883958,,11.149285672962536,,16.820596606607346,12.873883176560105,13.853406674863066,15.49996038651291,15.381415842902948,11.414049085235183,6.684528820156918,19.698923437296425,13.238917615811285,11.602107422185759,14.842373074150885,12.715459642154151,8.913282084608396
Mason Mount,14.036416059029362,,12.752451419784954,,11.755376187349357,13.413809338602777,17.04280382960546,11.564833519920336,19.959154579831207,15.038447124355118,11.8791098362067,11.666898605564576,15.58461087695353,6.772834284042455,11.131297734852442,11.29657247055618,11.861150722582169
James Maddison,11.915593990768928,,12.220898470363643,,11.468909100196127,12.239402282460496,16.181044383066464,13.848395733410266,6.978253803342771,12.020754702254743,20.564514133524952,15.49456201654829,13.139232246052167,14.462139429574327,12.111915801981473,9.304940749096119,13.274189848886126
Takumi Minamino,12.101527539144781,,8.378538715299698,15.811461877355159,12.444662105363113,14.570055895377376,11.020844585784632,11.952608464909826,12.469646279955102,18.517106392730536,13.951919870620657,,10.48039552345852,10.72927472183505,14.458623312104965,15.811461877355159,10.823965608781101
Gabriel Teodoro Martinelli Silva,16.412686625357875,,6.522424818172786,,10.87890852664796,12.943799776987918,12.407101798165902,11.235542732136759,11.137251260685373,15.124076659050685,15.0084068947183,12.917865588779879,13.51745290406965,19.221212231334444,8.697129422902231,14.48243625003156,11.439907956411675
James Tarkowski,12.972908338609773,13.444056206587145,17.217753983451743,,11.113889375833159,9.60240801526293,11.571415424898387,9.744982177291941,11.000895371272488,12.108506778035215,10.140768957280144,11.252358741901467,10.064443818851663,13.444056206587145,14.701965574378432,9.976397427513112,13.54766952304344
Pascal Groß,11.641150188633715,,14.759514120762573,,19.588952331548278,11.087043729758866,12.51591904724179,13.7760687200625,11.53733755868089,13.165010104380336,8.863522843205706,15.413430389674097,16.726694032994114,12.802013504458213,11.450501058414286,6.647211804935354,10.924834508603713
Georginio Wijnaldum,10.261917008303794,,12.185235703726239,,14.266322685059281,14.157213069968627,11.84925425786084,8.203876347492322,10.111779820605339,10.774785418795979,15.481849821621392,12.750817742922882,10.67869879562066,11.584451696596432,18.131091389709844,12.209699048225986,13.661072571006049
Mason Holgate,14.446258372881587,6.27812364110267,10.720099102069417,,11.820969387837954,8.371373432702658,12.458982303512784,18.501270659950418,13.939988261536877,11.011419616992518,11.942386656509457,10.318230231910938,10.994772297555652,10.81470900986297,14.557595659590147,12.091178375929063,6.27812364110267
