,GW38,GW37,GW36,GW35,GW34,GW33,GW32,GW31,GW30,GW29,GW28,GW27,GW26,GW25,GW24,GW23,GW22,GW21,GW20,GW19,GW18,GW17,GW16,GW15,GW14,GW13,GW12,GW11,GW10,GW9,GW8,GW7,GW6,GW5,GW4,GW3,GW2,GW1
448,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
449,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
450,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
451,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
452,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
453,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
454,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0.0,1.0,0.0,1.0,,,,
455,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
456,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
457,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
458,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
459,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
460,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
461,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
462,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
463,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
464,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
465,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
466,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
467,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
468,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
469,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
470,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
471,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
472,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
473,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
474,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
475,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
476,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
477,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
478,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
479,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
480,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,1.0,0.0,,,,
481,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,0.0,1.0,,,,,
482,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1.0,,,,,,,
483,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
484,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
485,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
486,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
487,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
488,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
489,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
490,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
491,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
492,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
493,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
494,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
495,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
496,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
497,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
498,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
499,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
500,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
501,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
502,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
503,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
504,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
505,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
506,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
507,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
508,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
509,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
510,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0.0,1.0,0.0,1.0,0.0,1.0,,
511,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0.0,1.0,0.0,1.0,0.0,1.0,,
512,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0.0,1.0,0.0,1.0,,,,
513,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0.0,1.0,0.0,,,,,
514,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
515,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
516,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
517,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
518,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
519,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
520,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
521,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
522,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
523,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
524,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
525,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
526,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
527,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
528,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
529,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
530,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
531,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
532,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
533,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
534,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
535,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
536,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
537,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
538,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,
539,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1.0,,
540,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1.0,0.0,0.0,1.0,0.0,,,
541,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1.0,0.0,0.0,1.0,,,,
542,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1.0,,,,,,,
543,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
544,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
545,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
546,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
547,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
548,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
549,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
550,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
551,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
552,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
553,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
554,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
555,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
556,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
557,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
558,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
559,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
560,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
561,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
562,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
563,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
564,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
565,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
566,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
567,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
568,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1.0,0.0,1.0,0.0,0.0,,,
569,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1.0,0.0,1.0,0.0,,,,
570,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1.0,0.0,1.0,,,,,
571,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
572,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
573,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
574,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
575,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
576,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
577,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
578,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
579,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
580,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
581,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
582,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
583,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
584,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
585,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
586,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
587,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
588,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
589,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
590,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
591,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
592,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
593,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
594,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
595,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
596,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,,
