Name,GW24*,GW25,GW25*,GW26,GW27,GW28,GW29,GW30,GW31,GW32,GW33,GW34,GW35,GW36,GW37,GW38
Anwar El Ghazi,,24.814896584336704,,34.1455665737391,25.768280109651972,33.95352687475737,,29.35861477371613,19.722218893672984,15.22531364765523,39.64601600248137,30.77106604649969,26.572799222833016,30.997766774659713,30.959729505918908,19.839563509725625
Bernardo Fernandes da Silva Junior,,28.6764028736731,,36.67700113650291,22.95655609302473,24.66237333449798,31.41081171171945,24.582812740501122,28.466679332628004,18.353816266138466,28.788399552634992,31.588469922253537,23.838542536235636,22.935519783015195,14.085118815563053,22.021575254693364
Chris Wood,25.874528458648737,34.941088918358446,,27.28563347921094,20.979300249571313,27.119359351924118,,23.49511009396039,29.924146767950603,23.41931508065231,22.71027097724433,21.849988038676234,25.874528458648737,30.093396465008574,17.38171633659297,27.42585264379007
Riyad Mahrez,30.071252173462337,23.262858832352165,,24.2283193998663,25.96846482917004,28.69092370702515,,24.250541457300685,33.36900780405223,30.147693989375572,,30.292797138921305,19.38836036459796,33.181335586044945,22.553985659952843,30.071252173462337
Danny Welbeck,,28.343066315003817,,36.25066505122021,22.689707442562625,24.375696142377553,31.045690189082247,24.29706036641751,28.135780615404588,18.14047019272911,28.4537611365566,31.22128328786645,23.561441612255546,22.668915660125695,13.921392386725,21.765594888389632
Ilkay Gundogan,29.9599603229603,23.176764425890937,,24.138651883362115,25.872357141706136,28.58474036708477,,24.16079169833185,33.24551116325697,30.036119232425225,,30.18068536415961,19.316605238116043,33.058533508559165,22.47051474940301,29.9599603229603
Mahmoud Ahmed Ibrahim Hassan,,23.938425396054672,,32.93953272194628,24.858135067905284,32.75427593509927,,28.321657803551865,19.025622936863442,14.687550022512816,38.24570427286179,29.684220782775967,25.634238272894695,29.90291435862247,29.866220580071886,19.13882289832441
Pedro Lomba Neto,,30.470922449487468,,30.299549490650826,27.529378487231707,17.599772466599273,,22.124099279484323,26.199128137539642,27.769913907581252,31.088014615413154,35.37942990150423,20.59518077393416,27.62793567342644,27.459575613311454,23.713113754787518
Willian Jose Da Silva,,30.125469523535102,,29.956039442868867,27.217274238867404,17.40024149064141,,21.87327540492561,25.90210511542676,27.45508267696386,30.73556563298581,34.97832856962753,20.36169045309902,27.31471406905163,27.148262729471003,23.44427501045307
Aleksandar Mitrovic,30.310694058283296,27.07555869650942,,26.97022555183417,17.159710111111544,13.24708796474866,29.70903158229284,26.841037591620953,22.42020632300164,20.711344245028563,,17.26180813595443,30.310694058283296,23.195021160956138,23.120194231840035,29.541943609985182
Richarlison de Andrade,14.53362072261418,18.826229517653434,,25.44767884862026,18.938243114418484,33.25441277770233,,29.589524129135842,22.030375730338463,29.553214910817168,22.722791810075684,29.44778967242631,23.665838390659825,29.705087034606397,24.597615422224187,14.53362072261418
Ivan Ricardo Neves Abreu Cavaleiro,29.32260538495591,26.192931171696255,,26.091031748696242,16.600326179956156,12.815250358279776,28.740556312622566,25.966055145701425,21.689337149276234,20.036181722568788,,16.69909594376607,29.32260538495591,22.438894044808276,22.36650637495088,28.578915187971017
Olivier Giroud,,24.061129561950278,,23.983508574942256,27.772690419163876,30.818374904735553,,35.78285286334378,27.977301111931975,20.830022569027303,22.376374957306428,26.497870369969185,13.741737833587333,21.48471147422929,22.396898423307842,27.84328923813526
Gabriel Fernando de Jesus,27.115524966005886,20.976334002013342,,21.846898685223525,23.416003841223876,25.870870078438667,,21.866936519021806,30.089141582209173,27.184453255253228,,27.315294101236542,17.482663059176634,29.919915815239175,20.337136535507828,27.115524966005886
Christian Pulisic,,23.570943385553058,,23.49490373473009,27.206890343577975,30.190526518880144,,35.05386548224407,27.407332598082206,20.405662229206595,21.92051150111616,25.958041608984303,13.461783814456355,21.047013462528117,21.940616852111802,27.27605088572031
Andi Zeqiri,,24.618177952830116,,31.486548181519805,19.707791997895743,21.17220552948787,26.965618936532337,21.103904185359188,24.438134051330675,15.756422342920928,24.71432509460922,27.118135326435787,20.464961553177858,19.689732702747502,12.091822081584269,18.905127704123405
David McGoldrick,,24.29716358727854,,16.322090890769676,22.062799496670998,20.536786437581334,,28.25884065774114,19.7003586335922,21.325805798833343,19.10004309100818,25.622244721731818,25.6537243316566,25.46610700979336,28.099908772930682,28.8311341029738
Jarrod Bowen,,24.133527797010156,,11.868337869800767,26.61693087126134,20.713856319901215,18.555718199491587,20.086722792217493,19.343547442284002,26.467233329084202,15.46520803261458,27.155972626523894,23.986462079226566,17.990282501282028,30.904605579763604,20.78089530076046
Tammy Abraham,,22.25266962655676,,22.180882714993462,25.685265645865982,28.502033265592914,,33.093375812367235,25.87449758265043,19.26441605116043,20.694542959126892,24.50626241931335,12.708894290197607,19.869897846107843,20.713523859726156,25.750558182966138
Sebastien Haller,,23.87019479879117,,11.738836496382921,26.326500219403425,20.487837068373775,18.353247472929013,19.86754650842845,19.13248031662329,26.178436102017685,15.296459408975178,26.859660220337627,23.724733788646052,17.793981526566842,30.56738996360729,20.554144553366537
James Maddison,,25.885093628574232,,19.973709403974645,19.36506423048949,26.111262260736567,,12.77529272491771,20.80266292836716,33.26627428042988,26.009680557614843,22.368930128675075,28.489806837916138,22.29676816178026,16.64702857601716,25.977764154848654
Jimmy Dunne,21.56536348085607,29.121971600199107,,22.741461925576253,17.485390552297904,22.602879226450625,,19.58221538254255,24.94055506892281,19.519043332290998,18.928084009558308,18.211073290068313,21.56536348085607,25.081617784013947,14.486951185170977,22.858328876638318
Christian Benteke,,19.88445848238419,,25.295018356182936,26.674518950934523,34.1585156609673,,26.511968854278653,17.093521851257464,22.96889166722631,21.38020711963334,13.117941400316743,26.81159763615911,26.579362889983116,20.509428249518454,16.99241918548359
Daniel James,,28.84794038030976,,16.856291466010585,12.935885629766794,21.064164573785177,,19.60849441908295,26.304319850826914,29.598631241839417,29.011103099968086,16.75659194141264,26.21048440181227,21.08348448893243,24.943964489011456,21.89350788353629
Daniel Castelo Podence,,25.757903616571753,,25.613037370283394,23.27133610325491,14.877568725389297,,18.702105844977698,22.146839122565193,23.474667268696518,26.279548491576932,29.90719913133221,17.409669241890338,23.354649186635722,23.21232982598916,20.045343213916805
Oliver McBurnie,,23.211095808707373,,15.592503795893453,21.07660637366152,19.61880512897573,,26.995688430613747,18.81976511651833,20.37255582597208,18.246283297361906,24.47694665815423,24.50701914951151,24.327788202759322,26.843860700099334,27.54240072237053
Nicolas Pepe,,11.33041303226733,,18.46681350284269,25.92514550284086,23.0396910557805,18.449891382113435,14.67693153319803,23.1580905876977,21.848169380251708,22.89929099777281,25.267622874385697,29.50387406049752,14.76425735109302,23.067997728170074,17.174884431405104
Leandro Trossard,,22.991190746900752,,29.405638247877782,18.40532657989728,19.772958697176154,25.183492042585623,19.709171310711522,22.823045740795052,14.715098423162486,23.080983634118006,25.325928798832066,19.112455665835007,18.388460802896912,11.292687399041684,17.6557094506684
Gabriel Teodoro Martinelli Silva,,11.232865128230452,,18.3078255695421,25.701945907340576,22.841333452597976,18.291049137889168,14.550572158241533,22.958713637193537,21.660070047595713,22.702142152942365,25.05008414527042,29.249863807969803,14.637146154426256,22.86939642190682,17.027019214701355
Bertrand Traore,,18.840038349028024,,25.924096903333098,19.563868977023017,25.778295961505464,,22.289733359609617,14.973560700601887,11.559407149770784,30.100164203158332,23.36209874525352,20.174678330724863,23.534215135010438,23.505336368607626,15.062651423143087
Marcos Alonso,,20.15059411128301,,20.085588476377602,23.25893348331766,25.80961805121257,,29.967244153543263,23.43028982010903,17.4446228318847,18.739654274568977,22.1913035821483,11.508361681663102,17.99290841273904,18.756842163944096,23.318058228154158
